indicator_id,database,total_count,missing_count,missing_percentage,indicator_label
NART.2.RUR.M.WPIA,opri,272,0,0.0,"Total net attendance rate, lower secondary education, rural, male, adjusted wealth parity index (WPIA)"
NART.2.Q2.M.LPIA,opri,277,0,0.0,"Total net attendance rate, lower secondary education, second quintile, male, adjusted location parity index (LPIA)"
NART.1.RUR.Q2.GPIA,opri,281,0,0.0,"Total net attendance rate, primary education, rural, second quintile, adjusted gender parity index (GPIA)"
NART.3.Q5.LPIA,opri,270,0,0.0,"Total net attendance rate, upper secondary education, richest quintile, adjusted location parity index (LPIA)"
NART.3.F.LPIA,opri,289,0,0.0,"Total net attendance rate, upper secondary, female, adjusted location parity index (LPIA)"
X.PPP.2T4.V.FSGOV,opri,629,0,0.0,"Government expenditure on secondary and post-secondary non-tertiary vocational education only, PPP$ (millions)"
NART.1.Q1.F,opri,280,0,0.0,"Total net attendance rate, primary, poorest quintile, female (%)"
NART.2.URB.Q3.F,opri,279,0,0.0,"Total net attendance rate, lower secondary, urban, middle quintile, female (%)"
NART.1.RUR.Q4.F,opri,280,0,0.0,"Total net attendance rate, primary, rural, fourth quintile, female (%)"
ICTSKILLVERIFREL,sdg,44,0,0.0,"Proportion of youth and adults who have verified the reliability of information found online, both sexes (%)"
GAR.5T8.Q4.M.LPIA,sdg,1,0,0.0,"Gross attendance ratio for tertiary education, fourth quintile, male, adjusted location parity index (LPIA)"
ICTSKILLSETUPEFF.AG15T24.GPIA,sdg,16,0,0.0,"Proportion of youth and adults who have set up effective security measures (e.g. strong passwords, log-in attempt notification) to protect devices and online accounts, 15-24 years old, adjusted gender parity index (GPIA)"
ICTSKILLCHANGPRIV.URB.M,sdg,21,0,0.0,"Proportion of youth and adults who have changed privacy settings on your device, account or app to limit the sharing of personal data and information (e.g. name, contact information, photos), urban, male (%)"
ICTSKILLCHANGPRIV.F,sdg,30,0,0.0,"Proportion of youth and adults who have changed privacy settings on your device, account or app to limit the sharing of personal data and information (e.g. name, contact information, photos), female (%)"
ICTSKILLCHANGPRIV.URB.GPIA,sdg,21,0,0.0,"Proportion of youth and adults who have changed privacy settings on your device, account or app to limit the sharing of personal data and information (e.g. name, contact information, photos), urban, adjusted gender parity index (GPIA)"
ICTSKILLSETUPEFF.AG75OROVER.GPIA,sdg,7,0,0.0,"Proportion of youth and adults who have set up effective security measures (e.g. strong passwords, log-in attempt notification) to protect devices and online accounts, 75 years old or over, adjusted gender parity index (GPIA)"
GAR.5T8.Q4.GPIA,sdg,1,0,0.0,"Gross attendance ratio for tertiary education, fourth quintile, adjusted gender parity index (GPIA)"
ICTSKILLSETUPEFF.AG15T24.M,sdg,16,0,0.0,"Proportion of youth and adults who have set up effective security measures (e.g. strong passwords, log-in attempt notification) to protect devices and online accounts, 15-24 years old, male (%)"
ICTSKILLCHANGPRIV.AG25T74.GPIA,sdg,26,0,0.0,"Proportion of youth and adults who have changed privacy settings on your device, 25-74 years old, adjusted gender parity index (GPIA)"
GAR.5T8.RUR.Q4.GPIA,sdg,1,0,0.0,"Gross attendance ratio for tertiary education, rural, fourth quintile, adjusted gender parity index (GPIA)"
ICTSKILLSETUPEFF.AG75OROVER,sdg,9,0,0.0,"Proportion of youth and adults who have set up effective security measures (e.g. strong passwords, log-in attempt notification) to protect devices and online accounts, 75 years old or over, both sexes (%)"
ICTSKILLSETUPEFF.AGUNDER15Y.F,sdg,10,0,0.0,"Proportion of youth and adults who have set up effective security measures (e.g. strong passwords, log-in attempt notification) to protect devices and online accounts, under 15 years old, female (%)"
GAR.5T8.URB.Q2.GPIA,sdg,1,0,0.0,"Gross attendance ratio for tertiary education, urban, second quintile, adjusted gender parity index (GPIA)"
ICTSKILLVERIFREL.AG25T74.GPIA,sdg,24,0,0.0,"Proportion of youth and adults who have verified the reliability of information found online, 25-74 years old, adjusted gender parity index (GPIA)"
ICTSKILLVERIFREL.AG15T24.F,sdg,25,0,0.0,"Proportion of youth and adults who have verified the reliability of information found online, 15-24 years old, female (%)"
ICTSKILLVERIFREL.RUR.M,sdg,18,0,0.0,"Proportion of youth and adults who have verified the reliability of information found online, rural, male (%)"
ICTSKILLVERIFREL.AGUNDER15Y.GPIA,sdg,4,0,0.0,"Proportion of youth and adults who have verified the reliability of information found online, under 15 years old, adjusted gender parity index (GPIA)"
READ.PRIMARY.NATIVE,sdg,60,0,0.0,"Proportion of students at the end of primary education achieving at least a minimum proficiency level in reading, non-immigrant background, both sexes (%)"
READ.PRIMARY.NONNATIVE,sdg,60,0,0.0,"Proportion of students at the end of primary education achieving at least a minimum proficiency level in reading, immigrant background, both sexes (%)"
ROFST.H.3.URB.Q4.F,sdg,355,0,0.0,"Out-of-school rate for youth of upper secondary school age, urban, fourth quintile, female (household survey data) (%)"
LR.AG15T24.URB.F,sdg,800,0,0.0,"Youth literacy rate, population 15-24 years, urban, female (%)"
GER.5T8,sdg,3129,0,0.0,"Gross enrolment ratio for tertiary education, both sexes (%)"
TRTP.2.GPIA,sdg,881,0,0.0,"Proportion of teachers with the minimum required qualifications in lower secondary education, adjusted gender parity index (GPIA)"
GAR.5T8.Q5.M,sdg,21,0,0.0,"Gross attendance ratio for tertiary education, richest quintile, male (%)"
NARA.AGM1.Q3,sdg,571,0,0.0,"Adjusted net attendance rate, one year before the official primary entry age, middle quintile, both sexes (%)"
CR.3,sdg,2388,0,0.0,"Completion rate, upper secondary education, both sexes (%)"
POSTIMUENV.M,sdg,88,0,0.0,"Percentage of children under 5 years experiencing positive and stimulating home learning environments, male (%)"
CR.1.Q5.GPIA,sdg,281,0,0.0,"Completion rate, primary education, richest quintile, adjusted gender parity index (GPIA)"
CR.1.RUR.Q4.F,sdg,598,0,0.0,"Completion rate, primary education, rural, fourth quintile, female (%)"
EA.5T8.AG25T99,sdg,1666,0,0.0,"Educational attainment rate, completed short-cycle tertiary education or higher, population 25+ years, both sexes (%)"
YEARS.FC.FREE.1T3,sdg,4307,0,0.0,Number of years of free primary and secondary education guaranteed in legal frameworks
EA.S1T8.AG25T99.URB.M,sdg,1083,0,0.0,"Educational attainment: at least some primary (ISCED 1), population 25+ years, urban, male (%)"
ROFST.H.1.RUR.Q3.M,sdg,349,0,0.0,"Out-of-school rate for children of primary school age, rural, middle quintile, male (household survey data) (%)"
PRYA.12MO.AG15T64.F,sdg,1177,0,0.0,"Participation rate of youth and adults in formal and non-formal education and training in the previous 12 months, 15-64 years old, female (%)"
GER.5T8.GPIA,sdg,2978,0,0.0,"Gross enrolment ratio for tertiary education, adjusted gender parity index (GPIA)"
CR.1.Q2.F.LPIA,sdg,279,0,0.0,"Completion rate, primary education, second quintile, female, adjusted location parity index (LPIA)"
LR.AG65T99.GPIA,sdg,877,0,0.0,"Elderly literacy rate, population 65+ years, adjusted gender parity index (GPIA)"
CR.3.URB.Q2.M,sdg,598,0,0.0,"Completion rate, upper secondary education, urban, second quintile, male (%)"
GAR.5T8.Q4,sdg,294,0,0.0,"Gross attendance ratio for tertiary education, fourth quintile, both sexes (%)"
CR.2.URB.Q3.F,sdg,626,0,0.0,"Completion rate, lower secondary education, urban, middle quintile, female (%)"
CR.3.RUR.Q2.M,sdg,605,0,0.0,"Completion rate, upper secondary education, rural, second quintile, male (%)"
EA.3T8.AG25T99.F,sdg,1863,0,0.0,"Educational attainment rate, completed upper secondary education or higher, population 25+ years, female (%)"
ROFST.H.2.URB.Q1,sdg,610,0,0.0,"Out-of-school rate for adolescents of lower secondary school age, urban, poorest quintile, both sexes (household survey data) (%)"
NARA.AGM1.URB.Q2,sdg,561,0,0.0,"Adjusted net attendance rate, one year before the official primary entry age, urban, second quintile, both sexes (%)"
NARA.AGM1.F,sdg,597,0,0.0,"Adjusted net attendance rate, one year before the official primary entry age, female (%)"
ICTSKILLTRANSFERFILE.M,sdg,288,0,0.0,"Proportion of youth and adults who have transferred files between a computer and other devices, male (%)"
ROFST.AGM1.F.CP,sdg,2564,0,0.0,"Out-of-school rate for children one year younger than official primary entry age, female (%)"
NER.02.F.CP,sdg,2610,0,0.0,"Net enrolment rate, pre-primary, female (%)"
EA.1T8.AG25T99.Q5,sdg,379,0,0.0,"Educational attainment rate, completed primary education or higher, population 25+ years, richest quintile, both sexes (%)"
CR.3.URB.Q3.F,sdg,617,0,0.0,"Completion rate, upper secondary education, urban, middle quintile, female (%)"
NARA.AGM1.Q4.GPIA,sdg,275,0,0.0,"Adjusted net attendance rate, one year before the official primary entry age, fourth quintile, adjusted gender parity index (GPIA)"
CR.3.URB.F,sdg,1098,0,0.0,"Completion rate, upper secondary education, urban, female (%)"
CR.1.Q4.GPIA,sdg,282,0,0.0,"Completion rate, primary education, fourth quintile, adjusted gender parity index (GPIA)"
OAEPG.H.1.URB.Q1.F,sdg,487,0,0.0,"Percentage of pupils enrolled in primary education who are at least 2 years over-age for their current grade, urban, poorest quintile, female (household survey data) (%)"
GER.5T8.F,sdg,2978,0,0.0,"Gross enrolment ratio for tertiary education, female (%)"
OAEPG.H.1.LPIA,sdg,562,0,0.0,"Proportion of pupils enrolled in primary education who are at least 2 years over-age for their current grade, adjusted location parity index (household survey data) (LPIA)"
ICTSKILLCONNEC.AG15T24.F,sdg,142,0,0.0,"Proportion of youth and adults who have connected and installed new devices, 15-24 years old, female (%)"
CR.1.RUR.Q4.GPIA,sdg,280,0,0.0,"Completion rate, primary education, rural, fourth quintile, adjusted gender parity index (GPIA)"
ROFST.H.2.RUR.Q1.GPIA,sdg,279,0,0.0,"Out-of-school rate for adolescents of lower secondary school age, rural, poorest quintile, adjusted gender parity index (household survey data) (GPIA)"
CR.3.WPIA,sdg,674,0,0.0,"Completion rate, upper secondary education, adjusted wealth parity index (WPIA)"
CR.2.Q5.GPIA,sdg,279,0,0.0,"Completion rate, lower secondary education, richest quintile, adjusted gender parity index (GPIA)"
ROFST.H.2.RUR.M,sdg,621,0,0.0,"Out-of-school rate for adolescents of lower secondary school age, rural, male (household survey data) (%)"
ROFST.H.3,sdg,996,0,0.0,"Out-of-school rate for youth of upper secondary school age, both sexes (household survey data) (%)"
CR.3.Q4.M,sdg,642,0,0.0,"Completion rate, upper secondary education, fourth quintile, male (%)"
OAEPG.H.1.Q1,sdg,547,0,0.0,"Percentage of pupils enrolled in primary education who are at least 2 years over-age for their current grade, poorest quintile, both sexes (household survey data) (%)"
LR.AG15T24.URB.M,sdg,726,0,0.0,"Youth literacy rate, population 15-24 years, urban, male (%)"
SCHBSP.3.WELEC,sdg,1026,0,0.0,Proportion of upper secondary schools with access to electricity (%)
ICTSKILLCREAT.M,sdg,296,0,0.0,"Proportion of youth and adults who have created electronic presentations with presentation software, male (%)"
ICTSKILLATTACH,sdg,260,0,0.0,"Proportion of youth and adults who have sent e-mails with attached files (e.g. document, picture, video), both sexes (%)"
NARA.AGM1.URB.M.WPIA,sdg,262,0,0.0,"Adjusted net attendance rate, one year before the official primary entry age, urban, male, adjusted wealth parity index (WPIA)"
ICTSKILLSOFTWARE.AG25T74.GPIA,sdg,216,0,0.0,"Proportion of youth and adults who have found, downloaded, installed and configured software, 25-74 years old, adjusted gender parity index (GPIA)"
CR.1.RUR.Q2.F,sdg,605,0,0.0,"Completion rate, primary education, rural, second quintile, female (%)"
CR.1.URB.Q2.M,sdg,623,0,0.0,"Completion rate, primary education, urban, second quintile, male (%)"
XUNIT.GDPCAP.2.FSGOV.FFNTR,sdg,1381,0,0.0,Initial government funding per lower secondary student as a percentage of GDP per capita
NARA.AGM1.RUR.Q1.M,sdg,308,0,0.0,"Adjusted net attendance rate, one year before the official primary entry age, rural, poorest quintile, male (%)"
ROFST.H.1.URB.Q2.F,sdg,351,0,0.0,"Out-of-school rate for children of primary school age, urban, second quintile, female (household survey data) (%)"
PRYA.12MO.AG25T54.GPIA,sdg,1146,0,0.0,"Participation rate of youth and adults in formal and non-formal education and training in the previous 12 months, 25-54 years old, adjusted gender parity index (GPIA)"
MATH.G2T3.GPIA,sdg,75,0,0.0,"Proportion of students in Grade 2 or 3 achieving at least a minimum proficiency level in mathematics, adjusted gender parity index (GPIA)"
ROFST.H.1.Q4.M,sdg,361,0,0.0,"Out-of-school rate for children of primary school age, fourth quintile, male (household survey data) (%)"
NARA.AGM1.URB.Q4,sdg,574,0,0.0,"Adjusted net attendance rate, one year before the official primary entry age, urban, fourth quintile, both sexes (%)"
TRTP.2,sdg,945,0,0.0,"Proportion of teachers with the minimum required qualifications in lower secondary education, both sexes (%)"
PTRHC.2.TRAINED,sdg,949,0,0.0,Pupil-trained teacher ratio in lower secondary education (headcount basis)
ICTSKILLTRANSFERFILE.AG25T74.M,sdg,251,0,0.0,"Proportion of youth and adults who have transferred files between a computer and other devices, 25-74 years old, male (%)"
EA.3T8.AG25T99.Q1,sdg,372,0,0.0,"Educational attainment rate, completed upper secondary education or higher, population 25+ years, poorest quintile, both sexes (%)"
ROFST.H.3.RUR.Q1.GPIA,sdg,277,0,0.0,"Out-of-school rate for youth of upper secondary school age, rural, poorest quintile, adjusted gender parity index (household survey data) (GPIA)"
ROFST.H.2.RUR.Q3.F,sdg,348,0,0.0,"Out-of-school rate for adolescents of lower secondary school age, rural, middle quintile, female (household survey data) (%)"
EV1524P.2T5.V.M,sdg,2426,0,0.0,"Proportion of 15- to 24-year-olds enrolled in vocational education, male (%)"
NARA.AGM1.Q3.LPIA,sdg,274,0,0.0,"Adjusted net attendance rate, one year before the official primary entry age, middle quintile, adjusted location parity index (LPIA)"
ICTSKILLSOFTWARE.URB.F,sdg,144,0,0.0,"Proportion of youth and adults who have found, downloaded, installed and configured software, urban, female (%)"
CR.1.URB.Q5.GPIA,sdg,281,0,0.0,"Completion rate, primary education, urban, richest quintile, adjusted gender parity index (GPIA)"
ROFST.H.1.URB.Q1.F,sdg,344,0,0.0,"Out-of-school rate for children of primary school age, urban, poorest quintile, female (household survey data) (%)"
SCHBSP.3.WHIVSEXED,sdg,342,0,0.0,Percentage of upper secondary schools providing life skills-based HIV and sexuality education
ROFST.H.1.Q3.F.LPIA,sdg,280,0,0.0,"Out-of-school rate for children of primary school age, middle quintile, female, adjusted location parity index (household survey data) (LPIA)"
CR.1.Q1.GPIA,sdg,281,0,0.0,"Completion rate, primary education, poorest quintile, adjusted gender parity index (GPIA)"
ROFST.H.3.URB.Q4.M,sdg,356,0,0.0,"Out-of-school rate for youth of upper secondary school age, urban, fourth quintile, male (household survey data) (%)"
